,ks_state,game_name,blurb,game_id,money_pledged,backers_count,location_id,money_goal,month_created,day_created,hour_created,month_launched,day_launched,hour_launched,month_end,day_end,hour_end,month_obtained,day_obtained,date_created_epoch,date_launched_epoch,date_end_epoch
1992,live,The Pit: The Board Game!,4-Player Cooperative Dungeon Crawler in an Epic Sci-Fi Universe! Inspired by the cult classic video game!,1074983763,23864.29,277,9807.0,46000,2,13,20,5,10,13,6,10,21,05,17,1518571067,1525972185,1528678800
32328,successful,Dimgaard Vol. XXVI - DnD Adventures,PDFs of 7 5th edition adventures and 2 supplements: GLD27 Conquest Paladin CR0-20 and DGN3 NPCs Vol III.,189743447,1895.0,84,2359659.0,30,2,13,23,2,16,8,3,5,0,01,17,1518582613,1518788724,1520229540
6163,live,Royal Cup: Icebreaker & Firemaker,"A social party card game of icebreaking for everyone, where anything could happen. Cat orgies, goofiness & a creepy kitty named Gernot.",1439879668,7625.0,138,2487956.0,7000,2,14,0,5,30,9,7,3,9,06,14,1518584555,1527686358,1530623958
44869,successful,Royal Cup: Icebreaker & Firemaker,"A social party card game of icebreaking for everyone, where anything could happen. Cat orgies, goofiness & a creepy kitty named Gernot.",1439879668,8927.0,169,2487956.0,7000,2,14,0,5,30,9,7,3,9,04,18,1518584555,1527686358,1530623958
35203,successful,Modular Magnetic Wargaming Tabletop Building Terrain 28mm,"An innovative, cross-game, modular tabletop building system for 28mm figures. Fully assembled, magnetic snap together construction.",409254223,8326.0,112,22619.0,5000,2,14,5,4,7,14,5,7,14,02,14,1518604021,1523124049,1525716049
29910,successful,Design and 3D print your own dwarves a step by step guide,A simple walk-through showing you how to create your own dwarf models for 3D printing using the free software package Sculptris.,1036311188,213.0,22,30599.0,100,2,14,8,2,24,5,3,10,5,01,17,1518613776,1519467611,1520677211
5828,live,"5 Stack, A Chip Stacking Game of Strategy and Chance","5 Stack is an incredibly ""easy to learn"" chip stacking board game, that involves strategy and chance. Fun for 2-6 Players",408172539,5930.0,99,2357536.0,15000,2,14,9,6,12,18,7,12,18,06,14,1518618952,1528841264,1531433264
9618,live,"5 Stack, A Chip Stacking Game of Strategy and Chance","5 Stack is an incredibly ""easy to learn"" chip stacking board game, that involves strategy and chance. Fun for 2-6 Players",408172539,9288.0,173,2357536.0,15000,2,14,9,6,12,18,7,12,18,07,12,1518618952,1528841264,1531433264
10199,live,Sculpted Dice Game Pack,"10 amazingly designed dice, completely sculpted and hand-painted for a new game experience.",1342009580,9728.8,11,116545.0,20000,2,14,15,6,27,19,7,27,19,07,12,1518640421,1530141922,1532733922
34254,successful,Graphic Novel Adventures,FIVE (5) Graphic Novel Adventures game books that take the genre to the next level by implementing graphics into the gameplay!,673532220,296101.0,3850,2457170.0,30000,2,14,15,4,2,12,4,24,0,02,14,1518641765,1522686229,1524542400
42188,successful,Galactic Scoundrels - A space-western storytelling card game,"Gamble, bluff, negotiate, and tell tales of space adventure. The richest scoundrel may win the game, but everyone enjoys a great story!",1626043518,27430.0,666,2440351.0,17000,2,14,17,6,25,11,7,25,11,04,18,1518645830,1529938932,1532530932
8693,live,Galactic Scoundrels - A space-western storytelling card game,"Gamble, bluff, negotiate, and tell tales of space adventure. The richest scoundrel may win the game, but everyone enjoys a great story!",1626043518,17979.0,438,2440351.0,17000,2,14,17,6,25,11,7,25,11,07,12,1518645830,1529938932,1532530932
38957,successful,EXO - Mankind Reborn Board Game,A cooperative survival game experience. Incarnate the heroes that will lead the resurgence of humanity on a post-cataclism world.,188567321,124580.95,1323,12695356.0,50000,2,15,2,5,2,14,5,23,15,03,14,1518678861,1525286815,1527102000
2138,live,EXO - Mankind Reborn Board Game,A cooperative survival game experience. Incarnate the heroes that will lead the resurgence of humanity on a post-cataclism world.,188567321,105884.25,1298,12695356.0,50000,2,15,2,5,2,14,5,23,15,05,17,1518678861,1525286815,1527102000
36927,successful,Get Adler! 3rd Edition,Social Deduction Card Game. Personally Signed for you.,2007335431,5820.0,161,29374342.0,500,2,15,10,3,20,7,4,11,7,02,14,1518708699,1521546099,1523446899
31608,successful,RETURN OF THE SAURACENS,28mm White metal miniature Dino-aliens with scavenged and ancient  tech . Great for RPGs or Skirmish games.,1702060328,1507.0,23,2429852.0,1000,2,15,10,2,23,11,3,11,11,01,17,1518708821,1519404072,1520783100
33687,successful,The Gate of R'lyeh,"‘In his house at R’lyeh, dead Cthulhu waits dreaming.” You only have hours to secure the gate... but some among you have other plans.",1791320036,12861.0,261,2385177.0,5000,2,15,11,3,30,14,4,29,14,02,14,1518711974,1522433587,1525025587
31400,successful,"Book - ""How to Create Your First Board Game""",This book will help an aspiring game designer take their ideas and make them a reality. Covers everything from design to publishing.,1968436813,13155.33,1406,2464592.0,500,2,15,15,2,15,16,2,24,16,01,17,1518727074,1518730667,1519508267
7108,live,A Rather Difficult Choice,"A Rather Difficult Choice is a card game all about choices... difficult ones, that is. And in particular, creating them.",135771040,1290.0,45,44418.0,5000,2,15,16,5,29,16,6,26,16,06,14,1518731496,1527624561,1530043761
10214,live,Coldwater Crown: The Sea,"Elegant expansion to the acclaimed 2017 board game. Smooth, strategic, worker-placement for 1-4 players.",2071508283,22617.0,509,2370857.0,7000,2,15,17,6,20,8,7,18,21,07,12,1518733709,1529498320,1531962060
41537,successful,Coldwater Crown: The Sea,"Elegant expansion to the acclaimed 2017 board game. Smooth, strategic, worker-placement for 1-4 players.",2071508283,30430.0,648,2370857.0,7000,2,15,17,6,20,8,7,18,21,04,18,1518733709,1529498320,1531962060
34415,successful,Queens of Adventure,Dungeons & Dragons & Drag Queens come together in a comedy adventure podcast!,1180334133,10381.0,402,2490383.0,3000,2,16,2,3,2,3,4,1,2,02,14,1518767282,1519978494,1522565940
29927,successful,Summerland Tabletop RPG Second Edition,A new full-colour second edition of the table top role-playing game of desolation and redemption beneath the Sea of Leaves,919765576,12240.0,591,12602188.0,3000,2,16,4,2,18,12,3,24,6,01,17,1518773688,1518973704,1521888960
30815,successful,Burrows & Badgers: Rogues & Vagabonds - Anthro miniatures,"A new set of Burrows & Badgers anthropomorphic animal metal miniatures for gamers, painters and collectors.",1350655953,16066.0,313,12602150.0,2000,2,16,9,2,27,9,3,5,15,01,17,1518792119,1519743579,1520280000
32070,successful,The Big Book of Maps (Volume 2): Science Fiction + VTT Maps,"A collection of more than 218 full-color, full-page high-resolution (600 dpi) tabletop RPG maps including VTT-ready digital versions.",1585526283,21003.0,569,2424359.0,1000,2,16,11,2,19,13,3,21,13,01,17,1518798699,1519064061,1521652461
32058,successful,Sommerlund City Maps,10 poster size maps from the land of Lone Wolf’s Kai.,74772576,319941.0,388,906057.0,50000,2,16,15,2,19,16,3,27,17,01,17,1518814131,1519076987,1522187940
35627,successful,Tour Operator,"In Tour Operator, you manage a travel agency. Manage your resources, employees and the wishes of your tourists the best you can!",1465286474,12407.5,292,728807.0,10000,2,17,5,4,9,14,4,28,14,02,14,1518864086,1523296802,1524938400
29908,successful,Adventurers Atlas Map Pack 7 - 10th Anniversary Edition,A set of 10 maps. New sci-fi themed gaming maps paired with some older selections from our 10-year production history.,1845010772,10851.0,221,2416847.0,5300,2,17,9,2,19,10,4,20,10,01,17,1518877218,1519053075,1524233475
6838,live,Nightlancer - the cyberpunk board game,"Nightlancer is a cutthroat cyberpunk board game. It is deeply thematic with risk taking, character building and take that gameplay.",2059807340,5413.0,65,31278.0,17500,2,17,12,5,31,5,6,30,17,06,14,1518888390,1527759531,1530392400
45251,successful,Primordial Power: Apocalyptic Magic for 5E,"A 5th Edition supplement of Primordial magic,  new subclasses and new foes for any adventuring party.",485601285,1682.0,101,2439482.0,750,2,17,18,6,30,8,7,30,8,04,18,1518909067,1530360005,1532952005
10762,live,Primordial Power: Apocalyptic Magic for 5E,"A 5th Edition supplement of Primordial magic,  new subclasses and new foes for any adventuring party.",485601285,993.0,48,2439482.0,750,2,17,18,6,30,8,7,30,8,07,12,1518909067,1530360005,1532952005
33281,successful,The Mermaid's Blessing,The Mermaid's Blessing is a 5E adventure designed for a party of 5 to 6 characters levels 5th to 6th.,325001224,1629.0,89,2391279.0,500,2,17,20,3,15,10,4,14,10,02,14,1518918666,1521125916,1523717916
34230,successful,The World of Center Campaign Sourcebook fantasy RPG D&D 2e,"The World of Center Sourcebook provides over 280 pages packed with new and original classes, races, monsters, spells, items, and more.",1985935580,1262.0,22,2471390.0,800,2,18,2,3,28,14,4,23,2,02,14,1518940655,1522260720,1524466740
14434,live,The Catholic Card Game & More Expansions,More games the Pope can play! We are printing base games as well as an expansion box with 3 (or more!) collaboration decks.,759320925,33045.0,644,2487129.0,45000,2,18,11,7,31,6,8,31,21,08,16,1518970996,1533032770,1535763600
41593,successful,The Catholic Card Game & More Expansions,More games the Pope can play! We are printing base games as well as an expansion box with 3 (or more!) collaboration decks.,759320925,63932.0,1166,2487129.0,45000,2,18,11,7,31,6,8,31,21,04,18,1518970996,1533032770,1535763600
35565,successful,Overrunners - 28mm heroic Sci Fi resin figures and vehicles,A new range of digitally sculpted heroic scale 28-30mm resin Sci Fi figures and vehicles for gaming,657766327,10962.5,156,30720.0,3500,2,18,12,4,10,12,5,15,12,02,14,1518973281,1523376900,1526400900
29901,successful,ScatterBlocks,3d printable blocks sized and textured for tabletop gaming.,1646591630,6247.0,268,2362060.0,500,2,18,13,2,20,13,3,22,13,01,17,1518978988,1519151699,1521740099
13769,live,MEGAcquire II - An Expansion Inspired by the Game of ACQUIRE,A larger challenge to an old favorite board game that seems new yet familiar at the same time. Acquire the future for the true fanatic.,755705997,8048.0,130,2441760.0,35000,2,18,15,7,25,1,9,3,16,08,16,1518987472,1532495327,1536004800
2958,live,Iconic Mythical Collection RPG Dice Sets by Kraken Dice,"Layered polyhedral dice for board games & rpg campaigns. Available in 11pc sets, d10, d6, and our 30pc expanded spellbook.",1816796162,318133.73,4672,2487889.0,20000,2,18,22,4,27,13,5,29,23,05,17,1519010235,1524848492,1527649200
38445,successful,Iconic Mythical Collection RPG Dice Sets by Kraken Dice,"Layered polyhedral dice for board games & rpg campaigns. Available in 11pc sets, d10, d6, and our 30pc expanded spellbook.",1816796162,1024774.88,12257,2487889.0,20000,2,18,22,4,27,13,5,29,23,03,14,1519010235,1524848492,1527649200
33429,successful,Total Party Kill Bestiary: 5E Monsters for Veteran Heroes,A panoply of uniquely dangerous monsters to challenge veteran heroes in the 5th Edition of the world's greatest roleplaying game.,110885957,19776.0,510,2442047.0,15650,2,19,2,3,1,23,4,1,0,02,14,1519026049,1519965761,1522555200
33746,successful,Starship II - 3d printable OpenLOCK-compatible Deck Plans,"Build your own Starship layout using OpenLOCK-Compatible parts. Ideal for tabletop wargames and RPGs such as Starfinder, etc.",38553381,256329.0,248,908107.0,5000,2,19,5,4,11,10,5,11,10,02,14,1519034967,1523458688,1526050688
5310,live,Emohbi-A Choose Your Path Strategy Game for the Whole Family,A Choose Your Path strategy game for the Whole Family where you climb ladders and avoid waterfalls on your way to the top of Emohbi!,2004686511,3981.0,20,2476729.0,9990,2,19,9,5,29,4,6,28,22,06,14,1519051346,1527582443,1530238560
997,live,Alhambra Designers' Edition,"Alhambra with all new artwork, upgraded components and exclusive expansions of world-famous designers!",153974489,248521.0,1960,667931.0,10000,2,19,11,4,25,9,5,25,9,05,17,1519056651,1524664789,1527256789
39265,successful,Alhambra Designers' Edition,"Alhambra with all new artwork, upgraded components and exclusive expansions of world-famous designers!",153974489,283533.0,2212,667931.0,10000,2,19,11,4,25,9,5,25,9,03,14,1519056651,1524664789,1527256789
36555,successful,Galactic Heroes,Sci-Fi wargame that brings sci-fi adventure to your tabletop,1472345414,6532.0,134,2426709.0,3500,2,19,12,3,15,18,4,14,18,02,14,1519061904,1521153129,1523745129
29978,successful,Magilogical (The Next Batch) : A #HereBeDragons Card Game,Magilogical : A card game combining magic and logic; designed to introduce the concept of Logic Gates.,1412512967,780.0,48,12602146.0,500,2,19,16,2,20,1,3,22,1,01,17,1519074337,1519109869,1521698269
34447,successful,Valhalla in the Fall 2018,A wargaming retreat in the beautiful mountains of Utah.,357294272,28451.0,17,2419521.0,27000,2,19,18,3,1,10,3,28,19,02,14,1519084168,1519916490,1522278000
34785,successful,Mischief & Misadventure Campaign Planner,A customizable disc-bound notebook specifically designed to help you plan and run your favorite tabletop RPG campaign,470023511,63779.0,852,2400737.0,1500,2,19,23,3,15,12,4,16,0,02,14,1519101204,1521133198,1523854740
28176,live,Limited Edition Miniatures: The Goblin Dragon Raiders,"Found Miniatures presents a New Limited Series of high-quality collectible resin miniatures for every painter, gamer, and collector.",767700668,6440.0,59,20150549.0,3700,2,20,4,11,25,7,12,17,15,12,13,1519119743,1543150686,1545076800
43353,successful,Limited Edition Miniatures: The Goblin Dragon Raiders,"Found Miniatures presents a New Limited Series of high-quality collectible resin miniatures for every painter, gamer, and collector.",767700668,7633.0,70,20150549.0,3700,2,20,4,11,25,7,12,17,15,04,18,1519119743,1543150686,1545076800
34828,successful,"The ""Parsec"" for Star Wars Destiny - by Aaron Cain","The ""Parsec"" is a compact, innovative box designed to store and organize your Star Wars Destiny dice, deck, and accessories.",1165686439,7415.0,66,2494712.0,1000,2,20,12,3,15,9,4,14,9,02,14,1519146253,1521118820,1523710820
32911,successful,Sicaliptic Print And Play,Print and Play erotic game,342289572,321.0,65,776688.0,100,2,20,12,2,20,13,3,12,13,01,17,1519147318,1519149800,1520874200
2276,live,The Ultimate Clap Back: Sometimes You Gotta Cuss,Sometimes You Gotta Cuss is the first expansion pack for The Ultimate Clap Back.,1629839968,4348.0,95,28288822.0,8500,2,20,17,4,30,9,5,30,9,05,17,1519164315,1525093518,1527685518
41074,successful,The Ultimate Clap Back: Sometimes You Gotta Cuss,Sometimes You Gotta Cuss is the first expansion pack for The Ultimate Clap Back.,1629839968,8614.0,137,28288822.0,8500,2,20,17,4,30,9,5,30,9,03,14,1519164315,1525093518,1527685518
34954,successful,Peasant Buffet: Bad Moon Rising,"There are no survivors, only leftovers! Pillage and backstab your way to the top in this action packed, press-your-luck card game!",16085127,10627.0,358,2512636.0,1000,2,20,18,3,27,10,4,27,10,02,14,1519171197,1522161055,1524839455
31356,successful,Far Away Land Tabletop Role-Playing Game,"Far Away Land is a unique, gonzo, rules-lite fantasy science fiction tabletop rpg for gamers of all ages.",676939910,13909.0,160,2442327.0,1500,2,20,19,2,26,8,3,28,8,01,17,1519171244,1519650001,1522238401
36165,successful,D20 Wooden Dice Carrying Cases / Perfect for D&D or any RPG,"Whether you are playing Dungeon's & Dragons, Pathfinder, Warhammer or ANY other RPG, the D20 cases are for you!  Choose your weapon!",519775129,19579.0,257,2465319.0,1000,2,20,20,2,28,20,4,2,20,02,14,1519175588,1519866264,1522713600
